,Doctor's Name,speciality,link
8263,"Dr. Laura Baur, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8264,"Monica Marangon, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8265,"Dr. Roxanna Namavar, DO",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8266,"Jody Ripplinger, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8267,"Dr. Howard Welsh, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8268,"James Pollock, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8269,"Alyson Curtis, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8270,"Rachel Moheban, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8271,"Lisa Elhyani, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8272,"Stephen Hirsch, LMSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8273,"Dr. Robert Steinmuller, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8274,"Dr. Elena Bruck, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8275,"John Kaplan, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8276,"Mia Ruth, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8277,"Dr. Constance Mennella, DO",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8278,"Mark Lazarus, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8279,"Dr. Nicole Naggar, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8280,"Becky Paulits, LCSW-R",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8281,"Dr. Pablo Sanchez-Barranco, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8282,"Vanessa Li, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8283,"Molly Bates, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8284,"Dr. Klaus-Dieter Lessnau, MD",Sleep Medicine Specialist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8285,"Nellie (Kornelia) Harari, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8286,"Jae Seung Cha, PsyD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8287,"Dr. Eric Yarbrough, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8288,"John Ferrera, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8289,"Dr. Yihou (Mike) Zhou, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8290,"Nathaniel Cilley, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8291,"Kristie Tse, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8292,"Dr. Kshamta Joshi, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8293,"Dr. Ruchi Shah, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8294,"Dr. Christine Fitzpatrick, MD",Neurologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8295,"Dr. Michael Tanzer, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8296,"Rob McMillan, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8297,"Joseph Sacks, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8298,"Dr. Julia Samton, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8299,"Dr. Daniel Rosen, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8300,"Sari Kaplan, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8301,"Dr. Michael Carciente, MD",Neurologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8302,"Dr. Cynthia Harden, MD",Neurologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8303,"Gregory Petronzi, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8304,"Dr. Stephen Coleman, MD, LAc",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8305,"George Kingsley, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8306,"Dr. Lily Eng, DDS",Dentist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8307,"Dr. Adam Raff, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8308,"Tara Emrani, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8309,"Brian Iacoviello, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8310,"Jodi Taub, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8311,"Werner Achatz, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8312,"Dr. David Latov, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8313,"Azat Oganesian, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8314,"Mark Sammons, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8315,"Dr. Samuel Basch, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8316,"Darcy Lockman, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8317,"Jessica Rose, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8318,"Joyce Nathan, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8319,"David B. Alexander, LP",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8320,"Dr. Devi Konar, DDS",Dentist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8321,"Dr. Abby Altman, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8322,"Yoav Cohen, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8323,"Dr. Artem Kaplan, MD, PhD",Clinical Neurophysiologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8324,"Alicia Daniels, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8325,"Travis Tanner, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8326,"Dr. Alina Lane, DDS",Dentist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8327,"Amber Weiss, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8328,"David Fazzari, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8329,"Eva Kantor, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8330,"Cindy Kasovitz Sichel, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8331,"Dr. Margarita Mikhaylova, DO",Clinical Neurophysiologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8332,"Julia Yacoob, PhD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8333,"Ryan Rifkin, NP",Family Psychiatric & Mental Health Nurse Practitioner,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8334,"Mark Sichel, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8335,"Dr. Seth Mandel, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8336,"Michael Braverman, LCSW-R",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8337,"Maria Napoli, LMHC",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8338,"Nancy Auster, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8339,"Sandra Paz, PsyD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8340,"Dr. Richard Brent, MD",Psychiatrist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8341,"Nancy Auster, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8342,"Dr. Artem Kaplan, MD, PhD",Clinical Neurophysiologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8343,"Dr. Michael Hutchinson, MD, PhD",Neurologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8344,"Tracy Sidesinger, PsyD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8345,"Alan Oxman, LCSW",Psychotherapist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8346,"Timothy Hughes, MA, PsyD",Psychologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8347,"Dr. Risa Ravitz, MD",Neurologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
8348,"Dr. Artem Kaplan, MD, PhD",Clinical Neurophysiologist,https://www.practo.com/delhi/doctor/amarpreet-singh-riar-general-physician?specialization=General%20Physician&practice_id=1026302
